EmployeeNumber,EmployeeName,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HireDate,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
954,Lisa Wilson,32,No,Travel_Rarely,270,RESEARCH & DEVELOPMENT,10,3,Marketing,1,4,FEMALE,04/19/2016,75,3,3,Manager,3,MARRIED,6007,8248,3,Y,No,17,3,4,80,1,12,2,2,8,7,4,0
8990,Edward Flores,35,Yes,Non-Travel,289,Sales,1,5,Marketing,1,4, Male,14/06/2024,59,3,3,Sales Executive,2,Divorced,5040,21075,1,Y,NO,11,3,4,80,2,17,5,2,0,0,0,0
458,  Michelle Hernandez  ,22,Yes,Travel_Frequently,524,RESEARCH & DEVELOPMENT,7,4,Medical,1,2,Female,2024-07-02,52,3,1,Research Scientist,4,married,2168,25728,1,Y,Yes,24,3,4,80,1,0,2,4,0,0,0,0
1309,Ryan Hill,36,No,Travel_Rarely,1218,Sales,2,3,Marketing,1,3,Male,16/03/2010,84,1,4,Sales Executive,4,Married,"$14,590",12635,5,Y,Yes,16,3,1,80,1,14,1,3,14,3,3,3
45,William Perez,41,No,TRAVEL_RARELY,630,Research & Development,3,2,HUMAN RESOURCES,1,4,Male,25/06/2008,37,3,3,Research Scientist,1, Single,"$12,076",3193,3,Y,no,21,4,1,80,2,19,4,2,16,0,3,9
4462,Amanda Young,26,No,Travel_Rarely,928,Research & Development,1,3,Medical,1,4,F,10/10/2022,42,4,3,Laboratory Technician,3,divorced,10997,4383,5,Y,No,13,3,1,80,0,7,2,1,2,2,2,1
8807,William Young,38.0,No,Travel_Rarely,1242,R&D,4,1,Life Sciences,1,3,Male,03/03/2018,92,2,4,Healthcare Representative,3,Maried,12172,14348,4,Y,No,23,3,4,80,2,16,3,3,6,6,1,0
7864,Anthony Wright,33,No,Travel Rarely,730,Research & Development,7,2,unknown,1,4,MALE,2020-01-18,86,2,4,Manufacturing Director,4,Divorced,8230,26637,5,Y,No,19,3,4,80,1,13,3,3,4,4,4,1
5971,Richard Walker,43,Yes,Travel_Rarely,186,Human Resources,1,3,other,1,3,Male,27-Jan-2006,32,3,5,Human Resources,1,Married,$15824.00,2601,5,Y,N,18,3,3,80,0,25,3,3,18,16,2,7
5758,William Jones,40,No,Travel_Frequently,284,NA,3,4,Life Sciences,1,4,Male,2009-12-17,84,2,3,Research Scientist,3,Single,$8645.00,25505,2,Y,No,21,3,4,80,0,20,2,3,15,12,12,6
408,SHARON YOUNG,27,No,Travel_Frequently,125,Research & Development,9,3,Other,1,2,Female,2019-06-20,64,3,3,Laboratory Technician,1,Single,9330,8514,3,Y,Yes,22,3,3,80,0,5,2,2,5,4,5,2
722,Richard Williams,41,No,Travel_Frequently,690,Research & Development,12,3,Medical,1,1,Male,08/08/2010,79,3,5,Research Director,3,Divorced,$19999.00,10087,1,Y,No,16,3,3,80,0,19,3,4,14,10,14,7
7218,Kenneth Moore,40,No,Travel_Rarely,252,Research & Development,1,5,Technical Degree,1,3,Male,05-Nov-2015,42,3,4,Research Scientist,1,Single,"$15,276",11011,7,Y,No,19,3,1,80,1,20,2,3,9,2,8,3
6190,Edward Perez,30,No,Travel Frequently,529,Sales ,3,5,Marketing,1,3,MALE,04-Feb-2017,60,3,4,Sales Executive,4,Single,"$10,560",5576,4,Y,Yes,17,4,1,80,0,12,2,3,7,3,5,7
5015,Deborah Williams,33,No,Travel_Rarely,1475,Research & Development,,5,other,1,4,F,07/13/2017,30,1,3,Research Scientist,4,Married,8838,22324,2,Y,No,14,3,3,80,0,13,1,4,7,7,7,4
3800,Kenneth Harris,41,No,Non-Travel,1030,Research & Development,1,4,Marketing,1,1,male,2023-10-15,42,2,3,Healthcare Representative,3,Divorced,10618,23951,2,Y,yes,21,3,3,80,1,19,1,2,1,1,0,1
753,Carol Williams,47,Yes,Travel_Rarely,$975,Sales,7,4,NULL,1,3,Female,NA,62,3,5,Sales Executive,2,Single,18108,8100,4,Y,Yes,21,3,4,80,1,26,2,3,1,0,1,0
8888,Sharon Jackson,45,Yes,Travel_Rarely,980,Sales ,6,3,Medical,1,2,FEMALE,10/02/2010,86,4,5,Sales Representative,2,Divorced,$17798.00,17829,2,Y,NO,18,3,2,80,0,25,2,3,14,9,3,10
7687,Mark Perez,41,No,TRAVEL_FREQUENTLY,378,HUMAN RESOURCES,13,2,Human Resources,1,1,Male,2017-09-12,67,3,4,Human Resources,1,MARRIED,15908,18911,3,Y,No,22,3,3,80,0,21,2,3,7,5,5,3
9139,William Gonzalez,32,No,TRAVEL_RARELY,180, Sales,15,3,Marketing,1,3,Male,2019-07-23,74,3,3,Sales Executive,2,Married,8999,3165,2,Y,No,20,3,1,80,2,13,2,3,5,1,2,4
6659,Sarah Harris,49,No,Non-Travel,293,Human Resources,4,3,Human Resources,1,1,Female,"June 11, 2023",79,3,5,Human Resources,4,Divorced,"19,551",12550,3,Y,No,20,3,3,80,0,28,2,3,1,0,0,0
6238,Jeffrey Davis,39,No,Travel_Rarely,249,Research & Development,18,2,Life Sciences,1,3,Male,2006-09-22,98,3,5,Laboratory Technician,1,Divorced ,"18,379",12612,5,Y,N,11,3,1,80,2,19,3,3,18,3,1,11
3260,Richard Lewis,38,No,Travel_Rarely,1078,Research & Development,2,2,Medical,1,3,Male,17-Dec-2015,48,3,5,Laboratory Technician,4,MARRIED,"19,999",7644,2,Y,No,16,4,3,80,0,20,3,3,9,8,2,0
1011,Nancy Taylor,36,No,Travel_Frequently,976,Research & Development,6,4,Technical Degree,1,2,Female,2016-01-12,35,3,3,Research Scientist,4,MARRIED,"7,156",15548,7,Y,No,13,3,4,80,1,17,2,3,8,4,5,4
5785,Paul Ramirez,41,Yes,Travel_Rarely,606,Research & Development,1,3,Medical,1,1,Male,07/05/2024,80,2,3,Laboratory Technician,2,Married,"$7,949",7067,4,Y,No,20,3,4,80,0,21,2,3,0,0,0,0
8188,Susan Garcia,34,No,Travel_Rarely,176,Research & Development,1,3,Life Sciences,1,2, Female,"May 10, 2015",86,2,5,Laboratory Technician,3,Married,19642,8603,1,Y,No,15,3,4,80,0,12,6,2,9,8,7,5
7160,Steven Sanchez,28,No,TRAVEL_RARELY,1302,Sales,5,2,Human Resources,1,2,Male,13/08/2018,76,4,3,Sales Executive,3,Maried,8654,14205,3,Y,No,21,3,4,80,0,10,3,2,6,0,4,5
3570,Patricia Rodriguez,36,No,Travel_Rarely,1059,Research & Development,29,2,Technical Degree,1,3,F,14/11/2017,55,3,4,Healthcare Representative,3,Divorced,"$12,972",13127,2,Y,No,13,3,4,80,0,14,2,2,7,4,1,5
3171,Betty White,32,No,Travel_Frequently,1114,research & development,3,3,Medical,1,2,Female,27/10/2017,41,4,4,Research Scientist,4,Divorcd,15907,21756,3,Y,No,22,3,2,80,2,13,4,3,7,6,2,6
7835,Michael Moore,45,No,Travel_Rarely,1410,Research and Development,11,3,Life Sciences,1,3,Male,26/06/2008,91,2,5,Laboratory Technician,2,Married,17900,13251,3,Y,No,13,3,4,80,1,24,2,3,16,15,2,2
4575,Michael Johnson,34,Yes,Travel_Rarely,1322,Research & Development,19,3,Life Sciences,1,2,Male,23-Feb-2019,88,1,3,Laboratory Technician,4,DIVORCED,8793,10655,3,Y,No,13,3,3,80,2,14,2,2,5,5,3,4
4359,Anthony Martinez,38,No,Travel Rarely,848,Research & Development,3,3,Life Sciences,1,4,Male,2006-07-28,82,3,4,Research Scientist,2,Single,$11383.00,24432,5,Y,No,24,3,4,80,0,19,2,3,18,9,8,0
7463,joshua scott,32,Yes,Travel_Rarely,1276,Research & Development,2,3,Medical,1,3, Male,01/07/2022,52,3,2,Manager,4,Married,5077,18010,1,Y,Y,22,3,2,80,0,11,2,3,2,0,0,2
8562,Joseph Wright,48,No,Travel_Frequently,983,R&D,2,5,Medical,1,2,Male,2015-05-12,77,3,5,Research Scientist,2,Single,15324,7592,1,Y,No,20,3,3,80,1,27,3,3,9,4,4,6
567,Lisa Clark,29,Yes,Travel_Rarely,602,research & development,29,4,Medical,1,1,Female,2018-05-02,71,3,3,Manager,2,divorced,6183,23128,1,Y,No,22,3,3,80,2,8,3,2,6,0,6,2
1474,Jeffrey Sanchez,56,Yes,travel_rarely,232,Sales,29,4,Technical Degree,1,1,Male,21/10/1997,88,3,4,Sales Executive,1,SINGLE,"13,657",10037,2,Y,No,21,4,1,80,0,38,2,3,27,27,5,17
7039,William Robinson,22,Yes,Travel_Rarely,256,Research & Development,1,3,Life Sciences,1,3,Male,01/29/2024,84,2,1,Research Scientist,4,Married,$3571.00,11502,1,Y,No,13,3,3,80,1,1,3,4,0,0,0,0
5830,Lisa Gonzalez,32,No,Travel_Frequently,$812,Sales,11,5,,1,3,Female,2020-03-08,86,3,4,Sales Representative,3,Single,"14,120",23100,5,Y,Yes,11,3,3,80,1,13,5,3,4,3,4,1
9582,Charles Lopez,39,No,Travel_Rarely,627,Research & Development,4,3,Life Sciences,1,2,male,2017-10-26,60,3,4,Research Scientist,4,Single,$13346.00,17213,1,Y,NO,20,3,1,80,1,21,2,3,7,4,3,3
3558,Kevin Hill,42,No,Travel_Rarely,$344,Sales,9,3,Human Resources,1,1,NULL,03/24/2015,66,4,3,Sales Representative,4,MARRIED,9237,19771,3,Y,No,11,3,4,80,1,24,5,3,9,5,1,7
9516,Jeffrey Torres,49,No,Travel Rarely,1199,Sales,23,4,Other,1,1,M,2023-07-19,32,3,3,Sales Executive,3,Married,8816,23584,3,Y,Yes,16,3,4,80,0,30,2,2,1,1,1,0
5694,Andrew Scott,59,No,Travel_Frequently,$276,Human Resources,17,4,Human Resources,1,1,M,01-Apr-1995,52,3,3,Human Resources,4,Married,"11,382",18898,2,Y,No,16,4,2,80,0,40,3,3,29,6,2,8
5491,Jeffrey Martin,33,No,Travel_Rarely,842,Sales ,5,3,Life Sciences,1,4,Male,2024-02-26,72,4,3,Manager,3,Single,"$5,102",10930,4,Y,No,16,3,1,80,0,11,5,2,0,0,0,0
7259,Steven Moore,35,No,Travel_Frequently,$696,Human Resources,4,4,Marketing,1,1,MALE,11/23/2017,59,3,5,Human Resources,4,Divorcd,19999,6915,6,Y,0,15,3,3,80,2,13,2,1,7,2,3,7
9749,Nancy Miller,40,No,Travel_Rarely,250,Research & Development,9,4,unknown,1,1,-,2019-12-25,50,2,3,Research Director,4,Single,8733,25695,9,Y,1,17,3,3,80,1,19,5,4,5,3,4,4
9690,Melissa Allen,48,No,Non-Travel,1279,R&D,1,3,Medical,1,2,F,1998-10-10,69,4,4,Laboratory Technician,4,Married,"12,317",8387,2,Y,no,14,4,4,80,1,30,2,4,26,11,17,11
7876,Jacob Williams,34,No,Travel_Rarely,549,Research & Development,1,2,Life Sciences,1,1,Male,NULL,48,3,4,Healthcare Representative,4,Divorced,12499,2188,2,Y,No,17,3,3,80,0,14,2,3,12,10,12,11
3559,Kenneth Taylor,51,No,Travel_Rarely,106,Research & Development,NULL,2,Technical Degree,1,3,Male,16-Jun-2002,44,2,5,Healthcare Representative,1,Married,"15,807",21678,2,Y,No,24,4,2,80,0,30,2,3,22,12,13,14
7483,Amanda Sanchez,33,No,Travel_Rarely,954,Sales,10,2,Technical Degree,1,4,Female,12/25/2022,82,1,3,Sales Executive,4,Married,8962,7975,2,Y,Yes,14,4,3,80,1,12,3,3,2,1,0,0
9224,John Johnson,44,No,Travel_Rarely,893,Human Resources,1,4,Human Resources,1,4,Male,12/04/2019,58,2,4,Human Resources,3,divorced,9611,12273,3,Y,N,19,4,1,80,1,22,3,4,5,2,0,0
2347,Kimberly Perez,45,No,Travel_Rarely,1207,Research & Development,8,2,Marketing,1,4,FEMALE,25/03/2022,31,4,4,Research Scientist,3,Single,$15298.00,17710,3,Y,Yes,15,4,4,80,2,23,3,4,2,0,0,0
5416,Ronald Hill,44,Yes,Travel_Rarely,424,Research & Development,10,4,Life Sciences,1,1,M,"June 26, 2021",75,3,3,Laboratory Technician,2,Maried,"3,919",3955,3,Y,Yes,14,3,4,80,0,25,3,3,3,0,1,0
1952,  Robert Sanchez  ,32,No,Travel_Frequently,379,Sales,3,5,LIFE SCIENCES,1,2,male,09-Dec-2013,45,4,5,Sales Executive,3,Married,"$15,836",18150,6,Y,NO,22,3,4,80,1,13,1,2,11,3,1,7
2920,Donna Torres,43,No,Non-Travel,1151,Research & Development,7,2,Medical,1,4,Female,04/25/2007,99,3,4,Laboratory Technician,4,Single ,"$15,852",20687,1,Y,Unknown,22,3,3,80,0,23,3,3,17,5,9,11
4069,Sarah Martin,35,No,Travel_Rarely,107,Research & Development,1,3,Life Sciences,1,4,Female,12/16/2022,57,2,4,Manufacturing Director,4,Married,11323,3782,1,Y,No,24,3,1,80,2,13,2,3,2,1,2,0
3388,Joshua Perez,45,No,Travel_Frequently,287,Research & Development,5,4,n/a,1,1,MALE,25/11/2014,79,3,4,Research Scientist,4,Married,15822,13304,2,Y,No,21,3,3,80,0,24,4,2,10,10,1,5
1260,Sandra Wilson,28,Yes,Travel_Rarely,646,Research & Development,17,3,Other,1,4,Female,23-Mar-2023,35,3,3,Healthcare Representative,3,Divorced,10146,21983,0,Y,No,19,3,3,80,0,6,0,4,1,0,1,0
3982,John Allen,45,Yes,Travel_Rarely,$1106,SALES,8,5,Medical,1,4,Male,19/03/2006,44,4,4,Sales Executive,1,Single ,17144,4487,4,Y,N,12,3,1,80,1,25,2,3,18,12,11,12
2637,  Patricia Davis  ,39,No,Travel Rarely,480,Human Resources,1,3,Marketing,1,2,female,06/15/2012,45,2,3,Human Resources,2,Married,$7372.00,6751,3,Y,No,16,3,4,80,1,17,4,4,12,1,3,8
2961,Joshua Davis,37,No,Non-Travel,$1001,Research & Development,4,3,Life Sciences,1,2,Male,"August 19, 2015",50,2,3,Research Director,2,Married,8716,24197,2,Y,Y,13,3,4,80,0,16,5,3,9,3,3,9
9471,Richard Young,41,No,Travel_Frequently,465,Research & Development,14,4,marketing,1,1,M,21-Mar-2009,31,3,4,Research Scientist,4,Divorced,$18563.00,24204,1,Y,no,16,4,3,80,1,22,2,3,15,6,9,14
8943,Edward Jones,44,Yes,Travel Rarely,1377,Sales,1,2,Human Resources,1,2,Male,04/19/1998,55,4,3,Sales Executive,4,Maried,"8,810",12774,2,Y,Yes,23,3,4,80,1,26,2,3,26,8,24,5
3575,Ronald Miller,41,No,Travel_Rarely,945, Human Resources,1,1,Human Resources,1,1,Male,12/10/2013,63,4,5,Human Resources,4,Maried,$19999.00,5524,3,Y,No,21,3,4,80,0,19,0,3,11,6,0,9
3123,Mark Johnson,53,No,Travel_Rarely,246,Human Resources,14,4,human resources,1,4,Male,02-Nov-2014,88,2,5,Human Resources,3,DIVORCED,13619,25358,1,Y,No,13,4,4,80,0,35,2,1,10,2,9,8
4857,Richard Rodriguez,49,No,Travel_Rarely,836,Research & Development,1,4,Medical,1,4,Male,12-Nov-2004,47,2,3,Laboratory Technician,4,Single,"10,866",3294,6,Y,No,17,3,1,80,0,28,5,3,20,20,2,12
489,Elizabeth Williams,42,No,Travel_Rarely,363,Sales,29,4,Life Sciences,1,2,Female,unknown,51,3,5,Sales Representative,3,Divorced,NA,22886,4,Y,No,17,3,1,80,2,24,3,1,2,2,0,0
6894,Andrew Gonzalez,44,No,TRAVEL_RARELY,903,sales,13,2,Marketing,1,2,Male,2007-01-15,54,4,5,Sales Representative,4,Single,19999,20676,3,Y,no,22,3,2,80,0,23,2,3,17,14,6,0
7425,Dorothy Ramirez,55,No,Travel_Frequently,280,Research & Development,1,2,NULL,1,4,Female,04/01/2008,34,3,3,Research Scientist,3,Single,"$7,429",5026,1,Y,No,23,3,1,80,0,34,2,3,16,9,4,7
8939,Stephanie Wilson,43,No,Travel_Rarely,907,Research & Development,5,4,Life Sciences,1,2,Female,22/12/2012,93,3,5,Laboratory Technician,4,Single,18316,4802,4,Y,No,19,4,3,80,0,25,1,2,12,6,8,2
5094,Charles Scott,44,No,Travel_Rarely,1309,Research & Development,NULL,5,Life Sciences,1,4,M,2014-01-14,35,3,3,Research Scientist,4,Single,8535,24520,0,Y,yes,15,3,3,80,2,23,1,3,10,4,2,0
5725,JACOB ROBINSON,42,No,travel_rarely,208,Research & Development,N/A,4,Other,1,4,Male,"August 02, 2021",80,2,5,Research Director,2,Divorced,19376,6440,2,Y,No,20,3,1,80,0,20,2,3,3,1,2,2
1198,Mary Davis,41,No,Travel_Rarely,1471,Research & Development,6,1,Medical,1,3,Female,03/05/2013,52,2,4,Healthcare Representative,4,Single,15148,21051,6,Y,N,22,3,3,80,1,22,3,3,11,1,5,7
9490,Richard Flores,39,No,Travel_Rarely,1340,Human Resources,19,1,Human Resources,1,4, Male,09-Jun-2022,44,3,3,Manager,3,Single ,9218,26167,4,Y,No,23,3,1,80,1,17,2,1,2,0,2,2
4447,Timothy Brown,18,Yes,Travel_Rarely,1311,Sales,29,4,Tech Degree,1,4,MALE,05/19/2024,91,1,1,Sales Representative,3,Single,4100,12811,N/A,Y,Yes,13,4,2,80,1,0,2,2,0,0,0,0
6678,  Lisa Johnson  ,41,No,Travel_Rarely,897,Research & Development,1,3,Technical Degree,1,4, Female,06/07/2012,76,3,3,Research Scientist,2,Married,8980,3477,5,Y,No,11,3,1,80,0,19,2,4,12,5,5,6
8808,Timothy Walker,26,No,Travel_Rarely,1059,Research & Development,21,3,MEDICAL,1,3,Male,11/01/2018,39,4,2,Laboratory Technician,3,Divorced,4679,3687,5,Y,0,22,4,3,80,0,8,6,2,6,5,5,3
3063,Joseph Walker,25,No,Travel_Frequently,1217,sales,21,3,Marketing,1,4,Male,02-Jan-2019,41,3,2,Sales Executive,4,Maried,6387,3102,5,Y,No,15,3,2,80,0,5,2,2,5,0,2,1
3770,Jeffrey Ramirez,23,No,Travel_Rarely,1452,sales,21,2,Technical Degree,1,4,Male,2024-12-05,79,3,1,Sales Representative,2,Married,"2,977",7083,4,Y,No,17,3,3,80,0,1,1,2,0,0,0,0
4515,Dorothy Harris,25,No,Travel_Frequently,289,Sales,1,4,Mktg,1,4,FEMALE,07/06/2022,64,2,3,Sales Representative,2,Divorced,9509,24141,2,Y,no,20,4,4,80,1,5,2,3,2,2,1,0
333,Karen Martin,40,No,Travel_Frequently,1168,Sales,9,3,Mktg,1,1,F,26-Mar-2006,51,3,4,Sales Representative,1,single,15566,24916,3,Y,No,17,3,4,80,1,21,2,4,18,18,3,17
3202,Daniel Lopez,47,No,Non-Travel,1130,Research & Development,2,2,Tech Degree,1,1,Male,06/16/2015,65,4,4,Research Scientist,3,Single,13211,4943,4,Y,No,17,4,3,80,0,29,0,3,9,2,3,3
6325,Kevin Nguyen,38,Yes,TRAVEL_FREQUENTLY,267,Research & Development,2,5,Life Sciences,1,3,Male,2023-01-01,94,3,3,Laboratory Technician,4,Married,"$6,944",7705,3,Y,NO,13,3,2,80,1,18,6,2,2,1,2,2
6303,Timothy White,41,No,Travel_Rarely,785,Research & Development,18,3,Unknown,1,1,Male,28-Aug-2016,49,2,5,Research Scientist,1,Divorced,"18,584",16821,3,Y,no,21,3,3,80,1,23,0,2,8,7,3,6
7053,George Thomas,32.0,No,Non-Travel,448,Research & Development,1,4,Medical,1,1,Male,08/03/2016,40,2,2,Manager,2,Married,"5,584",23868,0,Y,No,14,3,2,80,0,11,3,3,8,8,7,3
4108,Jason Moore,31,No,Travel_Rarely,$563,research & development,5,2,life sciences,1,2,Male,05/02/2020,32,3,2,Laboratory Technician,4,Married,"4,646",21714,1,Y,N,18,3,2,80,0,10,1,1,4,3,2,2
1346,Ryan White,38,Yes,Travel Rarely,606,Sales,8,3,Technical Degree,1,4,Male,30-Sep-2011,60,3,3,Sales Executive,3,Single,"11,584",4450,3,Y,No,14,3,3,80,0,20,6,4,13,0,6,6
6779,Matthew Young,36,No,Travel_Rarely,720,Sales ,2,3,Technical Degree,1,4,Male,"August 17, 2020",48,3,3,Sales Representative,3,Married,"$10,684",25056,5,Y,Yes,23,3,1,80,0,15,6,4,4,0,2,0
7729,George Harris,41,No,Travel_Frequently,364,Research & Development,1,3,Medical,1,1,male,11/25/2009,53,1,5,Research Scientist,2,Single,$19267.00,18879,1,Y,Yes,22,3,2,80,2,19,4,2,15,2,14,13
3560,Mary White,36,Yes,Travel_Frequently,382,Sales,19,2,Technical Degree,1,1,Female,31/03/2020,82,4,4,Manager,3,Single,14322,16538,1,Y,yes,11,3,4,80,3,17,1,3,4,1,1,0
5260,Jason Sanchez,35,Yes,Travel_Frequently,905,Research & Development,11,4,other,1,1,male,2023-04-25,95,2,3,Laboratory Technician,2,Married,8907,9258,8,Y,No,24,3,4,80,1,13,2,3,1,1,1,1
8000,Joseph Rodriguez,19,No,Travel_Rarely,NULL,Sales,14,4,Marketing,1,4, Male,2024-11-08,87,2,1,Sales Representative,3,Married,$2340.00,8246,3,Y,No,14,3,4,80,0,0,1,3,0,0,0,0
1622,Jacob Gonzalez,41,No,Travel_Rarely,1353,Sales,14,2,Medical,1,3,MALE,2017-09-15,63,2,4,Sales Executive,4,Married,16253,26453,2,Y,Yes,11,4,4,80,3,21,1,2,7,1,1,1
1282,Joseph Williams,41,Yes,Travel_Rarely,621,Research & Development,-1,3,Technical Degree,1,2,M,"September 16, 2023",87,3,4,Laboratory Technician,4,Married,"$14,812",11465,3,Y,Yes,12,3,2,80,2,19,1,3,1,1,1,1
2463,donna miller,42,No,Travel_Rarely,584,Research & Development,2,3,Medical,1,2,Female,"October 22, 2009",88,4,4,Research Scientist,2, Married,"11,973",2888,1,Y,NO,16,3,1,80,0,24,5,2,15,8,13,9
268,John Hill,50,Yes,Non-Travel,1150,Research & Development,5,3,Life Sciences,1,2,Male,10-Jun-2004,69,2,4,Research Scientist,2,Single,"$13,576",4838,0,Y,YES,23,3,4,80,0,30,2,4,20,7,15,20
1932,  Steven Anderson  ,26,No,TRAVEL_RARELY,635,RESEARCH & DEVELOPMENT,7,4,Life Science,1,3,Male,12/21/2018,32,2,2,Research Scientist,4,Single,"5,331",5243,7,Y,No,24,3,1,80,0,7,5,2,6,6,4,0
7926,Ryan Thomas,47,No,Travel_Rarely,159,Research & Development,1,2,Marketing,1,4,male,21-May-2023,93,1,3,Research Scientist,4,married,"6,385",12398,2,Y,N,15,3,1,80,1,26,2,4,1,1,1,0
9714,Timothy Hill,36,unknown,Travel_Rarely,1101,Sales ,3,5,Marketing,1,3,Male,16-Dec-2015,71,4,4,Sales Representative,2,single,15107,10773,3,Y,No,12,3,1,80,0,15,3,3,9,9,5,7
8220,Richard Taylor,42,No,Travel_Rarely,197,Research & Development,2,3,Life Sciences,1,4,Male,09/22/2008,88,3,3,Healthcare Representative,2,Divorced,$11101.00,13315,3,Y,N,21,3,3,80,0,24,6,3,16,8,1,14
19,Laura Rodriguez,40.0,No,Travel_Rarely,1015,HUMAN RESOURCES,3,3,Technical Degree,1,3,Female,08/12/2008,69,3,4,Human Resources,3,married,$11704.00,23003,5,Y,N,13,3,3,80,1,19,0,3,16,0,16,15
505,Cynthia Williams,43,No,Travel_Frequently,441,Sales,3,3,Marketing,1,3,FEMALE,2007-02-12,95,3,5,Sales Representative,3,Single,13412,8595,2,Y,No,22,3,1,80,2,24,3,1,17,7,3,3
4178,Linda Wright,46,No,Travel_Rarely,237,Sales,2,3,Other,1,4,FEMALE,"May 27, 2012",53,2,3,Manager,3,Married,5284,16053,2,Y,Yes,19,4,4,80,3,28,2,4,12,3,6,6
1602,gary torres,39,Yes,Travel_Frequently,494,Research & Development,2,2,Technical Degree,1,1,Male,01/02/2022,54,3,5,Research Director,1,Married,"$19,999",18577,3,Y,No,12,3,2,80,0,18,4,4,2,1,1,0
8886,Robert Sanchez,28,No,Travel_Rarely,617,Sales,1,3,OTHER,1,4,Male,09/04/2019,69,3,4,Sales Executive,4,Married,17673,21033,2,Y,No,22,3,2,80,0,7,2,1,5,5,3,0
593,Melissa Hill,26,No,Travel_Rarely,700,Sales ,5,5,Medical,1,3,Female,Unknown,86,2,2,Sales Representative,1,Married,$4581.00,20615,3,Y,No,23,3,1,80,1,7,0,2,3,2,0,1
6874,Laura Sanchez,42,No,travel_frequently,565,Sales,6,1,Marketing,1,3,Female,02/18/2008,81,3,4,Sales Executive,4,Married,17409,26745,1,Y,No,15,3,3,80,1,21,1,4,16,2,11,1
6557,Sandra Thomas,38,No,Travel_Rarely,$1486,Sales,-,3,Marketing,1,4, Female,2005-09-09,82,3,4,Sales Executive,2,Married,"$14,554",18660,2,Y,No,23,3,3,80,0,19,5,4,19,8,3,12
6109,Brian Thomas,22,Yes,travel_frequently,1083,R&D,1,5,TECHNICAL DEGREE,1,4,Male,12-Oct-2024,97,3,1,Healthcare Representative,2,Divorced,2331,16067,3,Y,No,13,3,2,80,0,0,2,1,0,0,0,0
3327,Amanda Brown,25,No,Travel_Rarely,$1398,Research & Development,6,5,Technical Degree,1,2,Female,18/12/2017,98,4,2,Research Scientist,4,Divorced,"5,864",15668,2,Y,0,21,4,4,80,1,7,2,3,7,6,7,0
661,amanda flores,42,No,Travel_Rarely,$1234,Sales,-3,5,Other,1,2,Female,2007-07-16,81,3,5,Sales Representative,2,DIVORCED,"$16,589",3942,2,Y,No,12,3,2,80,0,21,2,3,17,2,14,10
6373,Jason Wilson,33,No,Travel_Rarely,1304, Sales,8,5,Technical Degree,1,4,Male,31-Mar-2019,93,3,3,Manager,1,Married,7344,4316,4,Y,No,13,3,4,80,1,11,3,2,5,2,4,4
7912,Timothy Harris,34,No,Travel_Rarely,424,Sales,16,4,Marketing,1,2,Male,19/01/2011,66,4,3,Sales Representative,4,Married,10178,5924,4,Y,No,14,3,3,80,0,16,2,3,13,12,1,11
6497,  Lisa Gonzalez  ,40,No,Travel_Rarely,994,Research & Development,3,3,Human Resources,1,4, Female,04-Dec-2010,72,4,4,Laboratory Technician,1,Married,"11,522",25669,4,Y,No,18,3,4,80,1,18,3,1,14,0,3,6
7410,Betty Perez,-,Yes,Travel_Frequently,704,R&D,9,2,Life Sciences,1,4,Female,10/16/2024,79,2,5,Manufacturing Director,2,Divorced,17109,24703,1,Y,Yes,13,3,3,80,2,17,4,3,0,0,0,0
2079,Charles Allen,23,No,Travel_Rarely,694, Sales,16,5,Medical,1,2,Male,2022-09-09,40,2,2,Sales Executive,4,Married,"$4,585",8069,2,Y,No,14,3,3,80,0,2,2,2,2,0,1,0
1299,Jeffrey Hill,46,Yes,Non-Travel,962,Research and Development,7,3,Life Sciences,1,2,Male,"September 24, 1999",51,4,4,Laboratory Technician,2,married,14623,18710,2,Y,1,13,3,3,80,1,27,3,2,25,25,14,2
5691,Nancy Thompson,41,Yes,TRAVEL_RARELY,447,Sales,18,5,Marketing,1,2,Female,09/17/2021,63,4,4,Sales Executive,3,Married,14595,16722,3,Y,Yes,17,3,4,80,0,22,3,2,3,1,3,2
6514,Gary Smith,50,No,Travel_Rarely,1119,Research & Development,29,2,Life Sciences,1,3,Male,23/09/2021,88,2,3,Laboratory Technician,1,Married,9017,8043,1,Y,No,21,3,3,80,0,32,2,1,3,2,3,3
7189,Edward Torres,37,No,Travel_Rarely,633,Research & Development,9,5,Medical,1,4,Male,2012-04-21,59,3,3,Research Scientist,2,Married,8957,2446,8,Y,No,24,3,4,80,0,17,6,2,12,1,6,12
435,Nancy Gonzalez,32,No,Travel_Rarely,1063,Research & Development,2,3,,1,4,Female,2021-09-08,56,2,3,Laboratory Technician,3,Married,11116,23819,2,Y,No,12,3,4,80,1,11,1,3,3,1,3,2
